id,date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice,USD RATE
4108,2022-12-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,vegetables and fruits,Papaya,KG,actual,Retail,LKR,164,0.4518,363.1652
4109,2022-12-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,530,1.4601,363.1652
4110,2022-12-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,113,0.3113,363.1652
4111,2022-12-15,Western,Gampaha,Fish market-Peliyagoda,6.968332,79.888413,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,1669,4.5978,363.1652
4112,2022-12-15,Western,Gampaha,Fish market-Peliyagoda,6.968332,79.888413,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,885,2.438,363.1652
4113,2022-12-15,Western,Gampaha,Fish market-Peliyagoda,6.968332,79.888413,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1435,3.9532,363.1652
4114,2022-12-15,Western,Gampaha,Fish market-Peliyagoda,6.968332,79.888413,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1610,4.4353,363.1652
4115,2022-12-15,Western,Gampaha,Fish market-Peliyagoda,6.968332,79.888413,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,754,2.0771,363.1652
4116,2022-12-15,Western,Gampaha,Fish market-Peliyagoda,6.968332,79.888413,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,1500,4.1322,363.1652
4117,2023-01-15,Western,Colombo,Colombo City,6.931944,79.847778,"meat, fish and eggs","Meat (chicken, fresh)",KG,actual,Retail,LKR,1233,3.3939,362.4228
4118,2023-01-15,Western,Colombo,Colombo City,6.931944,79.847778,oil and fats,Oil (coconut),750 ML,actual,Retail,LKR,525.85,1.4474,362.4228
4119,2023-01-15,Western,Colombo,Colombo City,6.931944,79.847778,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,1405.25,3.868,362.4228
4120,2023-01-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,156.76,0.4315,362.4228
4121,2023-01-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,cereals and tubers,Potatoes (local),KG,actual,Retail,LKR,429.44,1.1821,362.4228
4122,2023-01-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,43.9,0.1208,362.4228
4123,2023-01-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,1710.94,4.7094,362.4228
4124,2023-01-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,pulses and nuts,Lentils,KG,actual,Retail,LKR,377.58,1.0393,362.4228
4125,2023-01-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,167.5,0.4611,362.4228
4126,2023-01-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,vegetables and fruits,Carrots,KG,actual,Retail,LKR,322.5,0.8877,362.4228
4127,2023-01-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,119.77,0.3297,362.4228
4128,2023-01-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,vegetables and fruits,"Onions (red, imported)",KG,actual,Retail,LKR,585.76,1.6123,362.4228
4129,2023-01-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,vegetables and fruits,"Onions (red, local)",KG,actual,Retail,LKR,170.91,0.4704,362.4228
4130,2023-01-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,vegetables and fruits,Papaya,KG,actual,Retail,LKR,336.21,0.9254,362.4228
4131,2023-01-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,455.42,1.2536,362.4228
4132,2023-01-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,402.5,1.1079,362.4228
4133,2023-01-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,250.8,0.6903,362.4228
4134,2023-01-15,Western,Gampaha,Fish market-Peliyagoda,6.968332,79.888413,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1361.29,3.747,362.4228
4135,2023-01-15,Western,Gampaha,Fish market-Peliyagoda,6.968332,79.888413,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,578.33,1.5919,362.4228
4136,2023-01-15,Western,Gampaha,Fish market-Peliyagoda,6.968332,79.888413,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1915.24,5.2718,362.4228
4137,2023-01-15,Western,Gampaha,Fish market-Peliyagoda,6.968332,79.888413,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1500,4.1288,362.4228
4138,2023-01-15,Western,Gampaha,Fish market-Peliyagoda,6.968332,79.888413,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,1035.88,2.8513,362.4228
4139,2023-01-15,Western,Gampaha,Fish market-Peliyagoda,6.968332,79.888413,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,1953.64,5.3775,362.4228
4140,2023-02-15,Western,Colombo,Colombo City,6.931944,79.847778,"meat, fish and eggs","Meat (chicken, fresh)",KG,actual,Retail,LKR,1198.18,3.3191,361.9766
4141,2023-02-15,Western,Colombo,Colombo City,6.931944,79.847778,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,894.75,2.4785,361.9766
4142,2023-02-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,122,0.338,361.9766
4143,2023-02-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,cereals and tubers,Potatoes (local),KG,actual,Retail,LKR,359.35,0.9954,361.9766
4144,2023-02-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,48.29,0.1338,361.9766
4145,2023-02-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,1069.5,2.9626,361.9766
4146,2023-02-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,vegetables and fruits,Bananas,KG,actual,Retail,LKR,168.33,0.4663,361.9766
4147,2023-02-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,48,0.133,361.9766
4148,2023-02-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,vegetables and fruits,Carrots,KG,actual,Retail,LKR,97,0.2687,361.9766
4149,2023-02-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,118.95,0.3295,361.9766
4150,2023-02-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,215,0.5956,361.9766
4151,2023-02-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,106,0.2936,361.9766
4152,2023-02-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,vegetables and fruits,Papaya,KG,actual,Retail,LKR,246.15,0.6819,361.9766
4153,2023-02-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,487,1.349,361.9766
4154,2023-02-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,57,0.1579,361.9766
4155,2023-02-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,155,0.4294,361.9766
4156,2023-02-15,Western,Gampaha,Fish market-Peliyagoda,6.968332,79.888413,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,906.67,2.5116,361.9766
4157,2023-02-15,Western,Gampaha,Fish market-Peliyagoda,6.968332,79.888413,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1441.67,3.9935,361.9766
4158,2023-02-15,Western,Gampaha,Fish market-Peliyagoda,6.968332,79.888413,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,681,1.8864,361.9766
4159,2023-02-15,Western,Gampaha,Fish market-Peliyagoda,6.968332,79.888413,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,1135,3.144,361.9766
4160,2023-03-15,Western,Colombo,Colombo City,6.931944,79.847778,"meat, fish and eggs","Meat (chicken, fresh)",KG,actual,Retail,LKR,1280,3.8209,329.4709
4161,2023-03-15,Western,Colombo,Colombo City,6.931944,79.847778,oil and fats,Oil (coconut),750 ML,actual,Retail,LKR,549.33,1.6398,329.4709
4162,2023-03-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,159.35,0.4757,329.4709
4163,2023-03-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,cereals and tubers,Potatoes (local),KG,actual,Retail,LKR,339.2,1.0125,329.4709
4164,2023-03-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,57.33,0.1711,329.4709
4165,2023-03-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,1404.84,4.1936,329.4709
4166,2023-03-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,pulses and nuts,Beans,KG,actual,Retail,LKR,242.22,0.723,329.4709
4167,2023-03-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,pulses and nuts,Lentils,KG,actual,Retail,LKR,357.27,1.0665,329.4709
4168,2023-03-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,vegetables and fruits,Bananas,KG,actual,Retail,LKR,247.5,0.7388,329.4709
4169,2023-03-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,160.74,0.4798,329.4709
4170,2023-03-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,119,0.3552,329.4709
4171,2023-03-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,244.44,0.7297,329.4709
4172,2023-03-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,117.71,0.3514,329.4709
4173,2023-03-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,vegetables and fruits,"Onions (red, imported)",KG,actual,Retail,LKR,385.17,1.1498,329.4709
4174,2023-03-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,vegetables and fruits,"Onions (red, local)",KG,actual,Retail,LKR,346.67,1.0348,329.4709
4175,2023-03-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,vegetables and fruits,Papaya,KG,actual,Retail,LKR,342.07,1.0211,329.4709
4176,2023-03-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,619.57,1.8495,329.4709
4177,2023-03-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,137.04,0.4091,329.4709
4178,2023-03-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,306.54,0.915,329.4709
4179,2023-03-15,Western,Gampaha,Fish market-Peliyagoda,6.968332,79.888413,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,2366.67,7.0647,329.4709
4180,2023-03-15,Western,Gampaha,Fish market-Peliyagoda,6.968332,79.888413,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1194.64,3.5661,329.4709
4181,2023-03-15,Western,Gampaha,Fish market-Peliyagoda,6.968332,79.888413,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,2238.4,6.6818,329.4709
4182,2023-03-15,Western,Gampaha,Fish market-Peliyagoda,6.968332,79.888413,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,886.67,2.6468,329.4709
4183,2023-03-15,Western,Gampaha,Fish market-Peliyagoda,6.968332,79.888413,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,1832.17,5.4692,329.4709
4184,2023-04-15,Western,Colombo,Colombo City,6.931944,79.847778,"meat, fish and eggs","Meat (chicken, fresh)",KG,actual,Retail,LKR,1391.11,3.8291,321.4244
4185,2023-04-15,Western,Colombo,Colombo City,6.931944,79.847778,oil and fats,Oil (coconut),750 ML,actual,Retail,LKR,546.6,1.5045,321.4244
4186,2023-04-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,195.77,0.5389,321.4244
4187,2023-04-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,cereals and tubers,Potatoes (local),KG,actual,Retail,LKR,360,0.9909,321.4244
4188,2023-04-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,51.5,0.1418,321.4244
4189,2023-04-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,pulses and nuts,Beans,KG,actual,Retail,LKR,376.55,1.0365,321.4244
4190,2023-04-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,pulses and nuts,Lentils,KG,actual,Retail,LKR,358.15,0.9858,321.4244
4191,2023-04-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,vegetables and fruits,Bananas,KG,actual,Retail,LKR,278.75,0.7673,321.4244
4192,2023-04-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,vegetables and fruits,Carrots,KG,actual,Retail,LKR,254.81,0.7014,321.4244
4193,2023-04-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,116.11,0.3196,321.4244
4194,2023-04-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,vegetables and fruits,Papaya,KG,actual,Retail,LKR,255.19,0.7024,321.4244
4195,2023-04-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,133.57,0.3677,321.4244
4196,2023-04-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,313.1,0.8618,321.4244
4197,2023-04-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,298.52,0.8217,321.4244
4198,2023-04-15,Western,Gampaha,Fish market-Peliyagoda,6.968332,79.888413,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,2403.45,6.6156,321.4244
4199,2023-04-15,Western,Gampaha,Fish market-Peliyagoda,6.968332,79.888413,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,640.8,1.7638,321.4244
4200,2023-04-15,Western,Gampaha,Fish market-Peliyagoda,6.968332,79.888413,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1942.86,5.3478,321.4244
4201,2023-04-15,Western,Gampaha,Fish market-Peliyagoda,6.968332,79.888413,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,2463.64,6.7813,321.4244
4202,2023-04-15,Western,Gampaha,Fish market-Peliyagoda,6.968332,79.888413,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1309.09,3.6033,321.4244
4203,2023-04-15,Western,Gampaha,Fish market-Peliyagoda,6.968332,79.888413,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,977.37,2.6903,321.4244
4204,2023-04-15,Western,Gampaha,Fish market-Peliyagoda,6.968332,79.888413,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,1873.91,5.158,321.4244
4205,2023-05-15,Western,Colombo,Colombo City,6.931944,79.847778,oil and fats,Oil (coconut),750 ML,actual,Retail,LKR,531.95,1.6995,310.1639
4206,2023-05-15,Western,Colombo,Colombo City,6.931944,79.847778,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,723.8,2.3125,310.1639
4207,2023-05-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,161.5,0.516,310.1639
4208,2023-05-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,48,0.1534,310.1639
4209,2023-05-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,971,3.1022,310.1639
4210,2023-05-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,pulses and nuts,Beans,KG,actual,Retail,LKR,340,1.0863,310.1639
4211,2023-05-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,vegetables and fruits,Carrots,KG,actual,Retail,LKR,302,0.9649,310.1639
4212,2023-05-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,96.43,0.3081,310.1639
4213,2023-05-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,397,1.2684,310.1639
4214,2023-05-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,89.7,0.2866,310.1639
4215,2023-05-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,vegetables and fruits,"Onions (red, imported)",KG,actual,Retail,LKR,244,0.7796,310.1639
4216,2023-05-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,vegetables and fruits,Papaya,KG,actual,Retail,LKR,99.29,0.3172,310.1639
4217,2023-05-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,578.75,1.849,310.1639
4218,2023-05-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,67,0.2141,310.1639
4219,2023-05-15,Western,Gampaha,Economic Centre - Peliyagoda,6.96706,79.89036,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,280,0.8946,310.1639
4220,2023-05-15,Western,Gampaha,Fish market-Peliyagoda,6.968332,79.888413,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,1641,5.2428,310.1639
4221,2023-05-15,Western,Gampaha,Fish market-Peliyagoda,6.968332,79.888413,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,875.83,2.7982,310.1639
4222,2023-05-15,Western,Gampaha,Fish market-Peliyagoda,6.968332,79.888413,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,424,1.3546,310.1639
4223,2023-05-15,Western,Gampaha,Fish market-Peliyagoda,6.968332,79.888413,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1424,4.5495,310.1639
4224,2023-05-15,Western,Gampaha,Fish market-Peliyagoda,6.968332,79.888413,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1203,3.8435,310.1639
4225,2023-06-15,Central,Kandy,Kandy,7.294600009918213,80.59069824,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,215,0.7119,301.2612
4226,2023-06-15,Central,Kandy,Kandy,7.294600009918213,80.59069824,cereals and tubers,Potatoes (local),KG,actual,Retail,LKR,371,1.2285,301.2612
4227,2023-06-15,Central,Kandy,Kandy,7.294600009918213,80.59069824,cereals and tubers,Rice (white),KG,actual,Retail,LKR,229.4,0.7596,301.2612
4228,2023-06-15,Central,Kandy,Kandy,7.294600009918213,80.59069824,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,54.8,0.1815,301.2612
4229,2023-06-15,Central,Kandy,Kandy,7.294600009918213,80.59069824,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,2760,9.1391,301.2612
4230,2023-06-15,Central,Kandy,Kandy,7.294600009918213,80.59069824,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1240,4.106,301.2612
4231,2023-06-15,Central,Kandy,Kandy,7.294600009918213,80.59069824,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,1235,4.0894,301.2612
4232,2023-06-15,Central,Kandy,Kandy,7.294600009918213,80.59069824,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1850,6.1258,301.2612
4233,2023-06-15,Central,Kandy,Kandy,7.294600009918213,80.59069824,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,1253,4.149,301.2612
4234,2023-06-15,Central,Kandy,Kandy,7.294600009918213,80.59069824,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,2671.5,8.846,301.2612
4235,2023-06-15,Central,Kandy,Kandy,7.294600009918213,80.59069824,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1431,4.7384,301.2612
4236,2023-06-15,Central,Kandy,Kandy,7.294600009918213,80.59069824,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,1212,4.0132,301.2612
4237,2023-06-15,Central,Kandy,Kandy,7.294600009918213,80.59069824,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,907,3.0033,301.2612
4238,2023-06-15,Central,Kandy,Kandy,7.294600009918213,80.59069824,vegetables and fruits,Bananas,KG,actual,Retail,LKR,178,0.5894,301.2612
4239,2023-06-15,Central,Kandy,Kandy,7.294600009918213,80.59069824,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,346.5,1.1474,301.2612
