date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice,usd_rate
7/15/2023,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,315.73,0.8691,319.2903
7/15/2023,North Western,Kurunegala,Kurunegala,7.480700016,80.3227005,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,491.8,1.3537,319.2903
7/15/2023,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,232.75,0.6407,319.2903
7/15/2023,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,cereals and tubers,Potatoes (local),KG,actual,Retail,LKR,400,1.101,319.2903
7/15/2023,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,212.33,0.5845,319.2903
7/15/2023,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,cereals and tubers,Rice (white),KG,actual,Retail,LKR,230,0.6331,319.2903
7/15/2023,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,57.88,0.1593,319.2903
7/15/2023,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,2400,6.6061,319.2903
7/15/2023,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1166.67,3.2113,319.2903
7/15/2023,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,1250,3.4407,319.2903
7/15/2023,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,2100,5.7803,319.2903
7/15/2023,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1230,3.3856,319.2903
7/15/2023,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,1070,2.9452,319.2903
7/15/2023,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,2550,7.019,319.2903
7/15/2023,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1445,3.9774,319.2903
7/15/2023,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,1000,2.7525,319.2903
7/15/2023,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,vegetables and fruits,Carrots,KG,actual,Retail,LKR,545.5,1.5015,319.2903
7/15/2023,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,67.33,0.1853,319.2903
7/15/2023,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,363.67,1.001,319.2903
7/15/2023,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,vegetables and fruits,"Onions (red, imported)",KG,actual,Retail,LKR,507.5,1.3969,319.2903
7/15/2023,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,vegetables and fruits,"Onions (red, local)",KG,actual,Retail,LKR,487.5,1.3419,319.2903
7/15/2023,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,vegetables and fruits,Papaya,KG,actual,Retail,LKR,132,0.3633,319.2903
7/15/2023,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,572,1.5745,319.2903
7/15/2023,North Western,Kurunegala,Nikaweratiya,7.7495171,80.116164,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,294,0.8092,319.2903
7/15/2023,North Western,Puttalam,Puttalam,8.038129,79.838146,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,254.8,0.7013,319.2903
7/15/2023,North Western,Puttalam,Puttalam,8.038129,79.838146,cereals and tubers,Potatoes (local),KG,actual,Retail,LKR,400.8,1.1032,319.2903
7/15/2023,North Western,Puttalam,Puttalam,8.038129,79.838146,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,217.04,0.5974,319.2903
7/15/2023,North Western,Puttalam,Puttalam,8.038129,79.838146,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,50.02,0.1377,319.2903
7/15/2023,North Western,Puttalam,Puttalam,8.038129,79.838146,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,2419,6.6584,319.2903
7/15/2023,North Western,Puttalam,Puttalam,8.038129,79.838146,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1127.5,3.1035,319.2903
7/15/2023,North Western,Puttalam,Puttalam,8.038129,79.838146,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1450,3.9912,319.2903
7/15/2023,North Western,Puttalam,Puttalam,8.038129,79.838146,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,1707.5,4.7,319.2903
7/15/2023,North Western,Puttalam,Puttalam,8.038129,79.838146,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1412.5,3.888,319.2903
7/15/2023,North Western,Puttalam,Puttalam,8.038129,79.838146,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,1193.87,3.2862,319.2903
7/15/2023,North Western,Puttalam,Puttalam,8.038129,79.838146,pulses and nuts,Beans,KG,actual,Retail,LKR,568,1.5634,319.2903
7/15/2023,North Western,Puttalam,Puttalam,8.038129,79.838146,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,933.5,2.5695,319.2903
7/15/2023,North Western,Puttalam,Puttalam,8.038129,79.838146,pulses and nuts,Lentils,KG,actual,Retail,LKR,291,0.801,319.2903
7/15/2023,North Western,Puttalam,Puttalam,8.038129,79.838146,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,349.6,0.9623,319.2903
7/15/2023,North Western,Puttalam,Puttalam,8.038129,79.838146,vegetables and fruits,Carrots,KG,actual,Retail,LKR,563.2,1.5502,319.2903
7/15/2023,North Western,Puttalam,Puttalam,8.038129,79.838146,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,68.04,0.1873,319.2903
7/15/2023,North Western,Puttalam,Puttalam,8.038129,79.838146,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,422.4,1.1627,319.2903
7/15/2023,North Western,Puttalam,Puttalam,8.038129,79.838146,vegetables and fruits,"Onions (red, local)",KG,actual,Retail,LKR,558.4,1.537,319.2903
7/15/2023,North Western,Puttalam,Puttalam,8.038129,79.838146,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,268.8,0.7399,319.2903
7/15/2023,Northern,Jaffna,Jaffna,9.6567,80.0137,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,224.83,0.6189,319.2903
7/15/2023,Northern,Jaffna,Jaffna,9.6567,80.0137,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,56,0.1541,319.2903
7/15/2023,Northern,Jaffna,Jaffna,9.6567,80.0137,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1150,3.1654,319.2903
7/15/2023,Northern,Jaffna,Jaffna,9.6567,80.0137,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1040,2.8626,319.2903
7/15/2023,Northern,Jaffna,Jaffna,9.6567,80.0137,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,806.67,2.2204,319.2903
7/15/2023,Northern,Jaffna,Jaffna,9.6567,80.0137,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,1916.67,5.2757,319.2903
7/15/2023,Northern,Jaffna,Jaffna,9.6567,80.0137,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,1180,3.248,319.2903
7/15/2023,Northern,Jaffna,Jaffna,9.6567,80.0137,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,1063.33,2.9269,319.2903
7/15/2023,Northern,Jaffna,Jaffna,9.6567,80.0137,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,721.67,1.9864,319.2903
7/15/2023,Northern,Jaffna,Jaffna,9.6567,80.0137,pulses and nuts,Lentils,KG,actual,Retail,LKR,283.33,0.7799,319.2903
7/15/2023,Northern,Jaffna,Jaffna,9.6567,80.0137,vegetables and fruits,Bananas,KG,actual,Retail,LKR,123.67,0.3404,319.2903
7/15/2023,Northern,Jaffna,Jaffna,9.6567,80.0137,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,262,0.7212,319.2903
7/15/2023,Northern,Jaffna,Jaffna,9.6567,80.0137,vegetables and fruits,Carrots,KG,actual,Retail,LKR,536,1.4754,319.2903
7/15/2023,Northern,Jaffna,Jaffna,9.6567,80.0137,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,68.33,0.1881,319.2903
7/15/2023,Northern,Jaffna,Jaffna,9.6567,80.0137,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,271,0.7459,319.2903
7/15/2023,Northern,Jaffna,Jaffna,9.6567,80.0137,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,133,0.3661,319.2903
7/15/2023,Northern,Jaffna,Jaffna,9.6567,80.0137,vegetables and fruits,Onions (red),KG,actual,Retail,LKR,380.67,1.0478,319.2903
7/15/2023,Northern,Jaffna,Jaffna,9.6567,80.0137,vegetables and fruits,"Onions (red, local)",KG,actual,Retail,LKR,477.67,1.3148,319.2903
7/15/2023,Northern,Jaffna,Jaffna,9.6567,80.0137,vegetables and fruits,Papaya,KG,actual,Retail,LKR,145.67,0.401,319.2903
7/15/2023,Northern,Jaffna,Jaffna,9.6567,80.0137,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,123,0.3386,319.2903
7/15/2023,Northern,Jaffna,Jaffna,9.6567,80.0137,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,244.67,0.6735,319.2903
7/15/2023,Northern,Jaffna,Jaffna,9.6567,80.0137,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,444,1.2221,319.2903
7/15/2023,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,240.6,0.6623,319.2903
7/15/2023,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,194.12,0.5343,319.2903
7/15/2023,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,cereals and tubers,Rice (white),KG,actual,Retail,LKR,229,0.6303,319.2903
7/15/2023,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,56.56,0.1557,319.2903
7/15/2023,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,2500,6.8814,319.2903
7/15/2023,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1148,3.1599,319.2903
7/15/2023,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,1064,2.9287,319.2903
7/15/2023,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1214,3.3416,319.2903
7/15/2023,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,1266.8,3.4869,319.2903
7/15/2023,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,pulses and nuts,Beans,KG,actual,Retail,LKR,583.6,1.6064,319.2903
7/15/2023,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,1040,2.8626,319.2903
7/15/2023,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,809.6,2.2285,319.2903
7/15/2023,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,pulses and nuts,Lentils,KG,actual,Retail,LKR,297.6,0.8192,319.2903
7/15/2023,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,326.8,0.8995,319.2903
7/15/2023,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,vegetables and fruits,Carrots,KG,actual,Retail,LKR,578.4,1.5921,319.2903
7/15/2023,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,48.6,0.1338,319.2903
7/15/2023,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,349.2,0.9612,319.2903
7/15/2023,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,157.8,0.4344,319.2903
7/15/2023,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,vegetables and fruits,Onions (red),KG,actual,Retail,LKR,447.2,1.2309,319.2903
7/15/2023,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,vegetables and fruits,Papaya,KG,actual,Retail,LKR,123.6,0.3402,319.2903
7/15/2023,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,614,1.6901,319.2903
7/15/2023,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,269.6,0.7421,319.2903
7/15/2023,Northern,Kilinochchi,Kilinochchi,9.3961,80.3982,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,488.4,1.3443,319.2903
7/15/2023,Northern,Mannar,Mannar,8.983333,79.9,cereals and tubers,Rice (white),KG,actual,Retail,LKR,226,0.6221,319.2903
7/15/2023,Northern,Mannar,Mannar,8.983333,79.9,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,2292,6.3088,319.2903
7/15/2023,Northern,Mannar,Mannar,8.983333,79.9,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1172,3.226,319.2903
7/15/2023,Northern,Mannar,Mannar,8.983333,79.9,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,1136,3.1269,319.2903
7/15/2023,Northern,Mannar,Mannar,8.983333,79.9,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1540,4.2389,319.2903
7/15/2023,Northern,Mannar,Mannar,8.983333,79.9,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1760,4.8445,319.2903
7/15/2023,Northern,Mannar,Mannar,8.983333,79.9,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,1250,3.4407,319.2903
7/15/2023,Northern,Mannar,Mannar,8.983333,79.9,pulses and nuts,Beans,KG,actual,Retail,LKR,559.6,1.5403,319.2903
7/15/2023,Northern,Mannar,Mannar,8.983333,79.9,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,1174,3.2315,319.2903
7/15/2023,Northern,Mannar,Mannar,8.983333,79.9,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,886.8,2.441,319.2903
7/15/2023,Northern,Mannar,Mannar,8.983333,79.9,pulses and nuts,Lentils,KG,actual,Retail,LKR,307.8,0.8472,319.2903
7/15/2023,Northern,Mannar,Mannar,8.983333,79.9,vegetables and fruits,Bananas,KG,actual,Retail,LKR,161.2,0.4437,319.2903
7/15/2023,Northern,Mannar,Mannar,8.983333,79.9,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,344.4,0.948,319.2903
7/15/2023,Northern,Mannar,Mannar,8.983333,79.9,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,149.2,0.4107,319.2903
7/15/2023,Northern,Mannar,Mannar,8.983333,79.9,vegetables and fruits,Onions (red),KG,actual,Retail,LKR,477.2,1.3135,319.2903
7/15/2023,Northern,Mannar,Mannar,8.983333,79.9,vegetables and fruits,"Onions (red, local)",KG,actual,Retail,LKR,608,1.6735,319.2903
7/15/2023,Northern,Mannar,Mannar,8.983333,79.9,vegetables and fruits,Papaya,KG,actual,Retail,LKR,150.4,0.414,319.2903
7/15/2023,Northern,Mannar,Mannar,8.983333,79.9,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,210.4,0.5791,319.2903
7/15/2023,Northern,Mannar,Mannar,8.983333,79.9,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,288.8,0.7949,319.2903
7/15/2023,Northern,Mullattivu,Mullativu,9.316965879,80.69684543,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,196.46,0.5408,319.2903
7/15/2023,Northern,Mullattivu,Mullativu,9.316965879,80.69684543,cereals and tubers,Rice (white),KG,actual,Retail,LKR,228,0.6276,319.2903
7/15/2023,Northern,Mullattivu,Mullativu,9.316965879,80.69684543,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,55.28,0.1522,319.2903
7/15/2023,Northern,Mullattivu,Mullativu,9.316965879,80.69684543,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1420,3.9086,319.2903
7/15/2023,Northern,Mullattivu,Mullativu,9.316965879,80.69684543,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,1040,2.8626,319.2903
7/15/2023,Northern,Mullattivu,Mullativu,9.316965879,80.69684543,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1768,4.8665,319.2903
7/15/2023,Northern,Mullattivu,Mullativu,9.316965879,80.69684543,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1300,3.5783,319.2903
7/15/2023,Northern,Mullattivu,Mullativu,9.316965879,80.69684543,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,1120,3.0829,319.2903
7/15/2023,Northern,Mullattivu,Mullativu,9.316965879,80.69684543,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,1233.6,3.3955,319.2903
7/15/2023,Northern,Mullattivu,Mullativu,9.316965879,80.69684543,pulses and nuts,Beans,KG,actual,Retail,LKR,510,1.4038,319.2903
7/15/2023,Northern,Mullattivu,Mullativu,9.316965879,80.69684543,pulses and nuts,Lentils,KG,actual,Retail,LKR,302,0.8313,319.2903
7/15/2023,Northern,Mullattivu,Mullativu,9.316965879,80.69684543,vegetables and fruits,Bananas,KG,actual,Retail,LKR,157.6,0.4338,319.2903
7/15/2023,Northern,Mullattivu,Mullativu,9.316965879,80.69684543,vegetables and fruits,Carrots,KG,actual,Retail,LKR,557.2,1.5337,319.2903
7/15/2023,Northern,Mullattivu,Mullativu,9.316965879,80.69684543,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,65.8,0.1811,319.2903
7/15/2023,Northern,Mullattivu,Mullativu,9.316965879,80.69684543,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,296,0.8148,319.2903
7/15/2023,Northern,Mullattivu,Mullativu,9.316965879,80.69684543,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,152.8,0.4206,319.2903
7/15/2023,Northern,Mullattivu,Mullativu,9.316965879,80.69684543,vegetables and fruits,Onions (red),KG,actual,Retail,LKR,446.8,1.2298,319.2903
7/15/2023,Northern,Mullattivu,Mullativu,9.316965879,80.69684543,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,184,0.5065,319.2903
7/15/2023,Northern,Mullattivu,Mullativu,9.316965879,80.69684543,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,310,0.8533,319.2903
7/15/2023,Northern,Vavuniya,Vavuniya,8.75,80.5,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,239.64,0.6596,319.2903
7/15/2023,Northern,Vavuniya,Vavuniya,8.75,80.5,cereals and tubers,Rice (white),KG,actual,Retail,LKR,222.9,0.6135,319.2903
7/15/2023,Northern,Vavuniya,Vavuniya,8.75,80.5,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,58.56,0.1612,319.2903
7/15/2023,Northern,Vavuniya,Vavuniya,8.75,80.5,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1300.4,3.5794,319.2903
7/15/2023,Northern,Vavuniya,Vavuniya,8.75,80.5,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,1082.5,2.9796,319.2903
7/15/2023,Northern,Vavuniya,Vavuniya,8.75,80.5,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,2566.67,7.0649,319.2903
7/15/2023,Northern,Vavuniya,Vavuniya,8.75,80.5,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1374.4,3.7831,319.2903
7/15/2023,Northern,Vavuniya,Vavuniya,8.75,80.5,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,1249.5,3.4393,319.2903
7/15/2023,Northern,Vavuniya,Vavuniya,8.75,80.5,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,2440,6.7162,319.2903
7/15/2023,Northern,Vavuniya,Vavuniya,8.75,80.5,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1788.4,4.9227,319.2903
7/15/2023,Northern,Vavuniya,Vavuniya,8.75,80.5,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,1311.6,3.6102,319.2903
7/15/2023,Northern,Vavuniya,Vavuniya,8.75,80.5,pulses and nuts,Beans,KG,actual,Retail,LKR,583.6,1.6064,319.2903
7/15/2023,Northern,Vavuniya,Vavuniya,8.75,80.5,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,1123.6,3.0928,319.2903
7/15/2023,Northern,Vavuniya,Vavuniya,8.75,80.5,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,957,2.6342,319.2903
7/15/2023,Northern,Vavuniya,Vavuniya,8.75,80.5,pulses and nuts,Lentils,KG,actual,Retail,LKR,298.92,0.8228,319.2903
7/15/2023,Northern,Vavuniya,Vavuniya,8.75,80.5,vegetables and fruits,Bananas,KG,actual,Retail,LKR,162,0.4459,319.2903
7/15/2023,Northern,Vavuniya,Vavuniya,8.75,80.5,vegetables and fruits,Carrots,KG,actual,Retail,LKR,597.5,1.6446,319.2903
7/15/2023,Northern,Vavuniya,Vavuniya,8.75,80.5,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,64.35,0.1771,319.2903
7/15/2023,Northern,Vavuniya,Vavuniya,8.75,80.5,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,150.32,0.4138,319.2903
7/15/2023,Northern,Vavuniya,Vavuniya,8.75,80.5,vegetables and fruits,Onions (red),KG,actual,Retail,LKR,518.8,1.428,319.2903
7/15/2023,Northern,Vavuniya,Vavuniya,8.75,80.5,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,332,0.9138,319.2903
7/15/2023,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,243.6,0.6705,319.2903
7/15/2023,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,cereals and tubers,Potatoes (local),KG,actual,Retail,LKR,404.8,1.1142,319.2903
7/15/2023,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,216.2,0.5951,319.2903
7/15/2023,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,cereals and tubers,Rice (white),KG,actual,Retail,LKR,230,0.6331,319.2903
7/15/2023,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,56.28,0.1549,319.2903
7/15/2023,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,2142,5.896,319.2903
7/15/2023,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1089,2.9975,319.2903
7/15/2023,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,2044,5.6262,319.2903
7/15/2023,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,1212.4,3.3372,319.2903
7/15/2023,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1496,4.1178,319.2903
7/15/2023,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,pulses and nuts,Beans,KG,actual,Retail,LKR,538.8,1.4831,319.2903
7/15/2023,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,963.2,2.6513,319.2903
7/15/2023,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,826,2.2736,319.2903
7/15/2023,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,pulses and nuts,Lentils,KG,actual,Retail,LKR,310.7,0.8552,319.2903
7/15/2023,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,vegetables and fruits,Bananas,KG,actual,Retail,LKR,142,0.3909,319.2903
7/15/2023,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,72.4,0.1993,319.2903
7/15/2023,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,357.2,0.9832,319.2903
7/15/2023,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,152.8,0.4206,319.2903
7/15/2023,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,vegetables and fruits,Papaya,KG,actual,Retail,LKR,158,0.4349,319.2903
7/15/2023,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,446,1.2276,319.2903
7/15/2023,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,184.8,0.5087,319.2903
7/15/2023,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,336.8,0.9271,319.2903
7/15/2023,Sabaragamuwa,Kegalle,Kegalle,7.253399849,80.3368988,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,477.2,1.3135,319.2903
7/15/2023,Sabaragamuwa,Ratnapura,Embilipitiya,6.3334206,80.8549543,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,224.33,0.6175,319.2903
7/15/2023,Sabaragamuwa,Ratnapura,Embilipitiya,6.3334206,80.8549543,cereals and tubers,Potatoes (local),KG,actual,Retail,LKR,401.5,1.1051,319.2903
7/15/2023,Sabaragamuwa,Ratnapura,Embilipitiya,6.3334206,80.8549543,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,55.66,0.1532,319.2903
